category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID.27752045	16	33	4932	YDL075W,YDL082W,YGR148C,YHL033C,YHR010W,YIL133C,YJL177W,YLR406C,YLR448W,YML073C,YMR142C,YMR194W,YNL069C,YOR234C,YPL143W,YPL249C-A	RPL31A,RPL13A,RPL24B,RPL8A,RPL27A,RPL16A,RPL17B,RPL31B,RPL6B,RPL6A,RPL13B,RPL36A,RPL16B,RPL33B,RPL33A,RPL36B	1.14e-7	3.4e-4	(2016) Structures and stabilization of kinetoplastid-specific split rRNAs revealed by comparing leishmanial and human ribosomes.
PMID	PMID.31863578	15	30	4932	YDL061C,YDL075W,YGL076C,YGR148C,YHL001W,YHL033C,YLR061W,YLR185W,YLR344W,YLR406C,YLR448W,YML073C,YNL002C,YNL096C,YPL198W	RPS29B,RPL31A,RPL7A,RPL24B,RPL14B,RPL8A,RPL22A,RPL37A,RPL26A,RPL31B,RPL6B,RPL6A,RLP7,RPS7B,RPL7B	2.12e-7	5.1e-4	(2020) Differential expression of duplicated ribosomal protein genes modifies ribosome composition in response to stress.
PMID	PMID.18782943	12	19	4932	YDL061C,YDL075W,YGL076C,YGL123W,YJL177W,YLR344W,YLR406C,YMR194W,YOR234C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPL7A,RPS2,RPL17B,RPL26A,RPL31B,RPL36A,RPL33B,RPL33A,RPL7B,RPL36B	5.72e-7	0.0012	(1984) Yeast ribosomal proteins. VIII. Isolation of two proteins and sequence characterization of twenty-four proteins from cytoplasmic ribosomes.
PMID	PMID.30568249	16	42	4932	YER002W,YGR251W,YHL001W,YIL133C,YLR009W,YLR029C,YLR075W,YLR185W,YLR344W,YLR448W,YML073C,YMR121C,YMR290C,YNL002C,YNL069C,YNR053C	NOP16,NOP19,RPL14B,RPL16A,RLP24,RPL15A,RPL10,RPL37A,RPL26A,RPL6B,RPL6A,RPL15B,HAS1,RLP7,RPL16B,NOG2	1.51e-6	0.0026	(2018) RNA helicases mediate structural transitions and compositional changes in pre-ribosomal complexes.
PMID	PMID.29551269	11	20	4932	YDL061C,YDL075W,YHR010W,YJR009C,YLR029C,YLR344W,YLR406C,YMR121C,YNL096C,YOR234C,YPL143W	RPS29B,RPL31A,RPL27A,TDH2,RPL15A,RPL26A,RPL31B,RPL15B,RPS7B,RPL33B,RPL33A	4.72e-6	0.0072	(2018) Ribosome Levels Selectively Regulate Translation and Lineage Commitment in Human Hematopoiesis.
PMID	PMID.6814480	10	19	4932	YDL061C,YFL034C-A,YJL177W,YJL189W,YLR029C,YLR061W,YLR448W,YML073C,YMR121C,YNL067W	RPS29B,RPL22B,RPL17B,RPL39,RPL15A,RPL22A,RPL6B,RPL6A,RPL15B,RPL9B	1.74e-5	0.0235	(1982) Isolation of seventeen proteins and amino-terminal amino acid sequences of eight proteins from cytoplasmic ribosomes of yeast.
PMID	PMID.31799629	11	26	4932	YDL061C,YDL075W,YHR010W,YLR029C,YLR075W,YLR344W,YLR406C,YMR121C,YNL096C,YOR234C,YPL143W	RPS29B,RPL31A,RPL27A,RPL15A,RPL10,RPL26A,RPL31B,RPL15B,RPS7B,RPL33B,RPL33A	3.24e-5	0.0393	(2020) Ribosomal protein gene RPL9 variants can differentially impair ribosome function and cellular metabolism.
PMID	PMID.31332387	10	21	4932	YHL001W,YHL033C,YHR010W,YJL177W,YJL191W,YLR075W,YLR185W,YLR448W,YML073C,YNL096C	RPL14B,RPL8A,RPL27A,RPL17B,RPS14B,RPL10,RPL37A,RPL6B,RPL6A,RPS7B	3.4e-5	0.0393	(2019) Evolutionary compaction and adaptation visualized by the structure of the dormant microsporidian ribosome.
Process	GO.0002181	40	108	4932	YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDL229W,YDR382W,YER017C,YFL034C-A,YGL076C,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A,YPR163C	RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,SSB1,RPP2B,AFG3,RPL22B,RPL7A,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,RPL3,RPL33B,RPL33A,RPL7B,RPL36B,TIF3	1.71e-14	2.99e-11	cytoplasmic translation
Process	GO.0006412	56	250	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDL229W,YDR382W,YDR462W,YEL034W,YER017C,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,SSB1,RPP2B,MRPL28,HYP2,AFG3,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,CDC60,RPL7B,RPL36B,TIF3	4.22e-12	3.69e-9	translation
Process	GO.0043604	60	294	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDL229W,YDR382W,YDR462W,YEL034W,YER017C,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKL184W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR153C,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YOR303W,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,SSB1,RPP2B,MRPL28,HYP2,AFG3,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,SPE1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,ACS2,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,CPA1,CAR1,RPL33A,CDC60,RPL7B,RPL36B,TIF3	1.86e-11	8.11e-9	amide biosynthetic process
Process	GO.0006518	57	283	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDL229W,YDR382W,YDR462W,YEL034W,YER017C,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL015W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,SSB1,RPP2B,MRPL28,HYP2,AFG3,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,BAR1,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,CDC60,RPL7B,RPL36B,TIF3	1.11e-10	3.89e-8	peptide metabolic process
Process	GO.0043603	62	347	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDL229W,YDR382W,YDR462W,YEL034W,YER017C,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL015W,YIL133C,YJL177W,YJL189W,YJL191W,YKL106W,YKL170W,YKL184W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR153C,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YOR303W,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,SSB1,RPP2B,MRPL28,HYP2,AFG3,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,BAR1,RPL16A,RPL17B,RPL39,RPS14B,AAT1,MRPL38,SPE1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,ACS2,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,CPA1,CAR1,RPL33A,CDC60,RPL7B,RPL36B,TIF3	1.08e-9	3.15e-7	cellular amide metabolic process
Process	GO.1901566	85	616	4932	YBL090W,YCR034W,YCR046C,YDL055C,YDL061C,YDL075W,YDL081C,YDL082W,YDL095W,YDL130W,YDL229W,YDR062W,YDR377W,YDR382W,YDR462W,YEL034W,YER017C,YER043C,YER069W,YER091C,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGL139W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YJR009C,YJR025C,YJR073C,YJR137C,YKL170W,YKL184W,YKL216W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR142W,YLR153C,YLR185W,YLR340W,YLR344W,YLR406C,YLR420W,YLR448W,YML056C,YML073C,YML081C-A,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL192W,YNL284C,YNL306W,YOL055C,YOL143C,YOR063W,YOR095C,YOR099W,YOR108W,YOR176W,YOR234C,YOR303W,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	MRP21,ELO2,IMG1,PSA1,RPS29B,RPL31A,RPP1A,RPL13A,PMT1,RPP1B,SSB1,LCB2,ATP17,RPP2B,MRPL28,HYP2,AFG3,SAH1,ARG5,6,MET6,RPL22B,YMR31,RPL7A,RMD9,RPS2,FLC3,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,TDH2,BNA1,OPI3,MET5,MRPL38,SPE1,URA1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,PUT1,ACS2,RPL37A,RPP0,RPL26A,RPL31B,URA4,RPL6B,IMD4,RPL6A,ATP18,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,CHS1,MRPL10,MRPS18,THI20,RIB4,RPL3,RKI1,KTR1,LEU9,HEM15,RPL33B,CPA1,CAR1,RPL33A,CDC60,RPL7B,RPL36B,TIF3	3.55e-8	8.86e-6	organonitrogen compound biosynthetic process
Process	GO.0042273	24	105	4932	YER002W,YER126C,YFR001W,YGL076C,YGR148C,YGR162W,YHL001W,YHL033C,YHR085W,YJL177W,YLR009W,YLR075W,YLR185W,YLR340W,YLR344W,YLR448W,YML073C,YMR290C,YNL002C,YOR063W,YOR234C,YPL043W,YPL143W,YPL198W	NOP16,NSA2,LOC1,RPL7A,RPL24B,TIF4631,RPL14B,RPL8A,IPI1,RPL17B,RLP24,RPL10,RPL37A,RPP0,RPL26A,RPL6B,RPL6A,HAS1,RLP7,RPL3,RPL33B,NOP4,RPL33A,RPL7B	8.69e-6	0.0019	ribosomal large subunit biogenesis
Process	GO.0034645	83	684	4932	YBL090W,YBR123C,YBR231C,YCR046C,YDL005C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL095W,YDL130W,YDL229W,YDR216W,YDR382W,YDR462W,YEL032W,YEL034W,YER017C,YER088C,YER164W,YER169W,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YHR085W,YIL133C,YJL148W,YJL177W,YJL189W,YJL191W,YKL127W,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR342W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YMR215W,YNL002C,YNL067W,YNL069C,YNL096C,YNL192W,YNL248C,YNL284C,YNL306W,YOL090W,YOR063W,YOR099W,YOR140W,YOR234C,YOR341W,YPL037C,YPL082C,YPL086C,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR052C,YPR162C,YPR163C	MRP21,TFC1,SWC5,IMG1,MED2,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,PMT1,RPP1B,SSB1,ADR1,RPP2B,MRPL28,MCM3,HYP2,AFG3,DOT6,CHD1,RPH1,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,IPI1,RPL16A,RPA34,RPL17B,RPL39,RPS14B,PGM1,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,FKS1,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,GAS3,RLP7,RPL9B,RPL16B,RPS7B,CHS1,RPA49,MRPL10,MRPS18,MSH2,RPL3,KTR1,SFL1,RPL33B,RPA190,EGD1,MOT1,ELP3,RPL33A,CDC60,RPL7B,RPL36B,NHP6A,ORC4,TIF3	1.01e-5	0.002	cellular macromolecule biosynthetic process
Process	GO.0044271	88	773	4932	YBL090W,YBR123C,YBR231C,YCR046C,YDL005C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL130W,YDL229W,YDR216W,YDR377W,YDR382W,YDR462W,YEL034W,YER017C,YER088C,YER164W,YER169W,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL148W,YJL177W,YJL189W,YJL191W,YJR009C,YJR025C,YKL170W,YKL184W,YKL216W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR153C,YLR185W,YLR340W,YLR344W,YLR406C,YLR420W,YLR448W,YML056C,YML073C,YML081C-A,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL248C,YNL284C,YNL306W,YOL055C,YOL143C,YOR063W,YOR095C,YOR140W,YOR176W,YOR234C,YOR303W,YOR341W,YPL037C,YPL082C,YPL086C,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR052C,YPR163C	MRP21,TFC1,SWC5,IMG1,MED2,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,RPP1B,SSB1,ADR1,ATP17,RPP2B,MRPL28,HYP2,AFG3,DOT6,CHD1,RPH1,RPL22B,YMR31,RPL7A,RMD9,RPS2,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPA34,RPL17B,RPL39,RPS14B,TDH2,BNA1,MRPL38,SPE1,URA1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,ACS2,RPL37A,RPP0,RPL26A,RPL31B,URA4,RPL6B,IMD4,RPL6A,ATP18,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,RPA49,MRPL10,MRPS18,THI20,RIB4,RPL3,RKI1,SFL1,HEM15,RPL33B,CPA1,RPA190,EGD1,MOT1,ELP3,CAR1,RPL33A,CDC60,RPL7B,RPL36B,NHP6A,TIF3	5.17e-5	0.008	cellular nitrogen compound biosynthetic process
Process	GO.0009058	116	1109	4932	YBL090W,YBR123C,YBR231C,YCR034W,YCR046C,YDL005C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL095W,YDL130W,YDL229W,YDR062W,YDR089W,YDR111C,YDR216W,YDR376W,YDR377W,YDR382W,YDR462W,YDR502C,YEL032W,YEL034W,YER017C,YER043C,YER069W,YER073W,YER088C,YER091C,YER164W,YER169W,YFL034C-A,YFR049W,YGL055W,YGL076C,YGL107C,YGL123W,YGL139W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YHR085W,YIL133C,YJL148W,YJL177W,YJL189W,YJL191W,YJR009C,YJR025C,YJR073C,YJR137C,YKL106W,YKL127W,YKL170W,YKL184W,YKL216W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR142W,YLR153C,YLR185W,YLR340W,YLR342W,YLR344W,YLR406C,YLR420W,YLR448W,YML056C,YML073C,YML081C-A,YMR121C,YMR142C,YMR194W,YMR215W,YNL002C,YNL067W,YNL069C,YNL096C,YNL111C,YNL192W,YNL248C,YNL284C,YNL306W,YOL055C,YOL090W,YOL143C,YOR063W,YOR095C,YOR099W,YOR108W,YOR140W,YOR176W,YOR234C,YOR303W,YOR341W,YPL037C,YPL082C,YPL086C,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR052C,YPR162C,YPR163C	MRP21,TFC1,SWC5,ELO2,IMG1,MED2,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,PMT1,RPP1B,SSB1,LCB2,VTC5,ALT2,ADR1,ARH1,ATP17,RPP2B,MRPL28,SAM2,MCM3,HYP2,AFG3,SAH1,ARG5,6,ALD5,DOT6,MET6,CHD1,RPH1,RPL22B,YMR31,OLE1,RPL7A,RMD9,RPS2,FLC3,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,IPI1,RPL16A,RPA34,RPL17B,RPL39,RPS14B,TDH2,BNA1,OPI3,MET5,AAT1,PGM1,MRPL38,SPE1,URA1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,PUT1,ACS2,RPL37A,RPP0,FKS1,RPL26A,RPL31B,URA4,RPL6B,IMD4,RPL6A,ATP18,RPL15B,RPL13B,RPL36A,GAS3,RLP7,RPL9B,RPL16B,RPS7B,CYB5,CHS1,RPA49,MRPL10,MRPS18,THI20,MSH2,RIB4,RPL3,RKI1,KTR1,LEU9,SFL1,HEM15,RPL33B,CPA1,RPA190,EGD1,MOT1,ELP3,CAR1,RPL33A,CDC60,RPL7B,RPL36B,NHP6A,ORC4,TIF3	5.06e-5	0.008	biosynthetic process
Process	GO.0044249	113	1078	4932	YBL090W,YBR123C,YBR231C,YCR034W,YCR046C,YDL005C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL095W,YDL130W,YDL229W,YDR062W,YDR089W,YDR216W,YDR376W,YDR377W,YDR382W,YDR462W,YDR502C,YEL032W,YEL034W,YER017C,YER043C,YER069W,YER073W,YER088C,YER091C,YER164W,YER169W,YFL034C-A,YFR049W,YGL055W,YGL076C,YGL107C,YGL123W,YGL139W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YHR085W,YIL133C,YJL148W,YJL177W,YJL189W,YJL191W,YJR009C,YJR025C,YJR073C,YJR137C,YKL127W,YKL170W,YKL184W,YKL216W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR142W,YLR153C,YLR185W,YLR340W,YLR342W,YLR344W,YLR406C,YLR420W,YLR448W,YML056C,YML073C,YML081C-A,YMR121C,YMR142C,YMR194W,YMR215W,YNL002C,YNL067W,YNL069C,YNL096C,YNL192W,YNL248C,YNL284C,YNL306W,YOL055C,YOL090W,YOL143C,YOR063W,YOR095C,YOR099W,YOR108W,YOR140W,YOR176W,YOR234C,YOR303W,YOR341W,YPL037C,YPL082C,YPL086C,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR052C,YPR162C,YPR163C	MRP21,TFC1,SWC5,ELO2,IMG1,MED2,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,PMT1,RPP1B,SSB1,LCB2,VTC5,ADR1,ARH1,ATP17,RPP2B,MRPL28,SAM2,MCM3,HYP2,AFG3,SAH1,ARG5,6,ALD5,DOT6,MET6,CHD1,RPH1,RPL22B,YMR31,OLE1,RPL7A,RMD9,RPS2,FLC3,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,IPI1,RPL16A,RPA34,RPL17B,RPL39,RPS14B,TDH2,BNA1,OPI3,MET5,PGM1,MRPL38,SPE1,URA1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,PUT1,ACS2,RPL37A,RPP0,FKS1,RPL26A,RPL31B,URA4,RPL6B,IMD4,RPL6A,ATP18,RPL15B,RPL13B,RPL36A,GAS3,RLP7,RPL9B,RPL16B,RPS7B,CHS1,RPA49,MRPL10,MRPS18,THI20,MSH2,RIB4,RPL3,RKI1,KTR1,LEU9,SFL1,HEM15,RPL33B,CPA1,RPA190,EGD1,MOT1,ELP3,CAR1,RPL33A,CDC60,RPL7B,RPL36B,NHP6A,ORC4,TIF3	6.59e-5	0.0089	cellular biosynthetic process
Process	GO.1901576	114	1098	4932	YBL090W,YBR123C,YBR231C,YCR034W,YCR046C,YDL005C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL095W,YDL130W,YDL229W,YDR062W,YDR089W,YDR216W,YDR376W,YDR377W,YDR382W,YDR462W,YDR502C,YEL032W,YEL034W,YER017C,YER043C,YER069W,YER073W,YER088C,YER091C,YER164W,YER169W,YFL034C-A,YFR049W,YGL055W,YGL076C,YGL107C,YGL123W,YGL139W,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YHR085W,YIL133C,YJL148W,YJL177W,YJL189W,YJL191W,YJR009C,YJR025C,YJR073C,YJR137C,YKL127W,YKL170W,YKL184W,YKL216W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR142W,YLR153C,YLR185W,YLR340W,YLR342W,YLR344W,YLR406C,YLR420W,YLR448W,YML056C,YML073C,YML081C-A,YMR121C,YMR142C,YMR194W,YMR215W,YNL002C,YNL067W,YNL069C,YNL096C,YNL111C,YNL192W,YNL248C,YNL284C,YNL306W,YOL055C,YOL090W,YOL143C,YOR063W,YOR095C,YOR099W,YOR108W,YOR140W,YOR176W,YOR234C,YOR303W,YOR341W,YPL037C,YPL082C,YPL086C,YPL111W,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR052C,YPR162C,YPR163C	MRP21,TFC1,SWC5,ELO2,IMG1,MED2,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,PMT1,RPP1B,SSB1,LCB2,VTC5,ADR1,ARH1,ATP17,RPP2B,MRPL28,SAM2,MCM3,HYP2,AFG3,SAH1,ARG5,6,ALD5,DOT6,MET6,CHD1,RPH1,RPL22B,YMR31,OLE1,RPL7A,RMD9,RPS2,FLC3,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,IPI1,RPL16A,RPA34,RPL17B,RPL39,RPS14B,TDH2,BNA1,OPI3,MET5,PGM1,MRPL38,SPE1,URA1,MRPL20,RLP24,RPL15A,RPL22A,RPL10,PUT1,ACS2,RPL37A,RPP0,FKS1,RPL26A,RPL31B,URA4,RPL6B,IMD4,RPL6A,ATP18,RPL15B,RPL13B,RPL36A,GAS3,RLP7,RPL9B,RPL16B,RPS7B,CYB5,CHS1,RPA49,MRPL10,MRPS18,THI20,MSH2,RIB4,RPL3,RKI1,KTR1,LEU9,SFL1,HEM15,RPL33B,CPA1,RPA190,EGD1,MOT1,ELP3,CAR1,RPL33A,CDC60,RPL7B,RPL36B,NHP6A,ORC4,TIF3	9.06e-5	0.0113	organic substance biosynthetic process
Process	GO.0044267	82	731	4932	YAL039C,YBL016W,YBL090W,YCL039W,YCR046C,YDL055C,YDL061C,YDL075W,YDL076C,YDL081C,YDL082W,YDL095W,YDL123W,YDL130W,YDL141W,YDL229W,YDR330W,YDR382W,YDR462W,YEL012W,YEL034W,YER017C,YER089C,YER164W,YER169W,YFL034C-A,YFR049W,YGL076C,YGL107C,YGL123W,YGR123C,YGR148C,YGR162W,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YHR057C,YIL133C,YJL177W,YJL189W,YJL191W,YJR062C,YKL054C,YKL101W,YKL116C,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR153C,YLR185W,YLR248W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YMR291W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YNR020C,YOR014W,YOR063W,YOR099W,YOR234C,YPL086C,YPL143W,YPL160W,YPL198W,YPL249C-A,YPR163C	CYC3,FUS3,MRP21,GID7,IMG1,PSA1,RPS29B,RPL31A,RXT3,RPP1A,RPL13A,PMT1,SNA4,RPP1B,BPL1,SSB1,UBX5,RPP2B,MRPL28,UBC8,HYP2,AFG3,PTC2,CHD1,RPH1,RPL22B,YMR31,RPL7A,RMD9,RPS2,PPT1,RPL24B,TIF4631,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,CPR2,RPL16A,RPL17B,RPL39,RPS14B,NTA1,DEF1,HSL1,PRR1,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,ACS2,RPL37A,RCK2,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,TDA1,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,ATP23,RTS1,RPL3,KTR1,RPL33B,ELP3,RPL33A,CDC60,RPL7B,RPL36B,TIF3	1.8e-4	0.0215	cellular protein metabolic process
