geneSys	gene	mutant	log2FC	adj.p	log2FC.i	adj.p.i
YDR148C	KGD2	SSY5	-1.41651330098271	9.18307822450615e-6	-1.41651330098271	9.18307822450615e-6
YDR148C	KGD2	IRA2	-1.13985977256027	8.9731245169344e-5	-1.13985977256027	8.9731245169344e-5
YDR148C	KGD2	RAS22	0.749721014156569	0.00212361509899135	0.749721014156569	0.00212361509899135
YDR148C	KGD2	POP1	-0.362769844750589	0.112277504855637	-0.362769844750589	0.112277504855637
YDR150W	NUM1	RAS22	-0.159595975602445	0.635181928377074	-0.159595975602445	0.635181928377074
YDR150W	NUM1	RAS21	-0.371503360512039	0.260035855302927	-0.371503360512039	0.260035855302927
YDR150W	NUM1	IRA2	-0.819806335730846	0.0129288195086581	-0.819806335730846	0.0129288195086581
YDR150W	NUM1	POP1	-0.214952785846647	0.516286547661922	-0.214952785846647	0.516286547661922
YDR150W	NUM1	SIT4	-0.402148491779677	0.206672737538885	-0.402148491779677	0.206672737538885
YDR150W	NUM1	SSY5	-0.665778249042281	0.0352687181868936	-0.665778249042281	0.0352687181868936
YDR152W	GIR2	SIT4	-0.686434724544939	0.177306504225634	-0.686434724544939	0.177306504225634
YDR152W	GIR2	POP1	-0.412282280504793	0.430909401214671	-0.412282280504793	0.430909401214671
YDR152W	GIR2	RAS22	-0.521176834975533	0.292456139628622	-0.521176834975533	0.292456139628622
YDR152W	GIR2	IRA2	-0.468943547586836	0.375361693675125	-0.468943547586836	0.375361693675125
YDR152W	GIR2	SSY5	-0.153926365811896	0.788696205409552	-0.153926365811896	0.788696205409552
YDR152W	GIR2	RAS21	0.288486484535113	0.612169746883949	0.288486484535113	0.612169746883949
YDR153C	ENT5	RAS21	-0.666341548348484	0.280341154501691	-0.666341548348484	0.280341154501691
YDR153C	ENT5	SIT4	-0.361864775995256	0.529924808619716	-0.361864775995256	0.529924808619716
YDR153C	ENT5	SSY5	-0.212767843109329	0.707868502733455	-0.212767843109329	0.707868502733455
YDR153C	ENT5	RAS22	-0.802163485042131	0.117545996303321	-0.802163485042131	0.117545996303321
YDR153C	ENT5	IRA2	-0.386215322794653	0.492785635798693	-0.386215322794653	0.492785635798693
YDR153C	ENT5	POP1	-0.398520406613201	0.465442336922489	-0.398520406613201	0.465442336922489
YDR155C	CPR1	SIT4	-0.0092220177793082	0.976088566166107	-0.0092220177793082	0.976088566166107
YDR155C	CPR1	IRA2	-0.443124911305771	0.0451501876576765	-0.443124911305771	0.0451501876576765
YDR155C	CPR1	RAS21	-0.099526011426466	0.699893811845192	-0.099526011426466	0.699893811845192
YDR155C	CPR1	SSY5	-0.431156505537412	0.046973712414784	-0.431156505537412	0.046973712414784
YDR155C	CPR1	RAS22	0.372167116516699	0.076972695923578	0.372167116516699	0.076972695923578
YDR155C	CPR1	POP1	-0.43114303756834	0.0494050195074015	-0.43114303756834	0.0494050195074015
YDR156W	RPA14	RAS22	-1.09303416675768	0.220144313102562	-1.09303416675768	0.220144313102562
YDR156W	RPA14	RAS21	-0.834911677620267	0.392594320076147	-0.834911677620267	0.392594320076147
YDR156W	RPA14	SSY5	-1.36194060651771	0.135111711040185	-1.36194060651771	0.135111711040185
YDR156W	RPA14	SIT4	-0.826360261074362	0.38825596027372	-0.826360261074362	0.38825596027372
YDR156W	RPA14	POP1	-0.40669526651964	0.687238085000059	-0.40669526651964	0.687238085000059
YDR156W	RPA14	IRA2	-0.560719193715414	0.577043770824533	-0.560719193715414	0.577043770824533
YDR158W	HOM2	IRA2	-0.266924829385988	0.0538781160421976	-0.266924829385988	0.0538781160421976
YDR158W	HOM2	SIT4	-0.139406155319807	0.322343880758309	-0.139406155319807	0.322343880758309
YDR158W	HOM2	RAS21	0.0726196069226255	0.640730100999764	0.0726196069226255	0.640730100999764
YDR158W	HOM2	RAS22	-0.0236872170338445	0.880393541518337	-0.0236872170338445	0.880393541518337
YDR158W	HOM2	POP1	1.54015784648309	8.17366530014851e-9	1.54015784648309	8.17366530014851e-9
YDR158W	HOM2	SSY5	1.01700766882298	1.34266780595654e-6	1.01700766882298	1.34266780595654e-6
YDR161W	ACL4	SIT4	-0.137265386189339	0.87457789040248	-0.137265386189339	0.87457789040248
YDR161W	ACL4	POP1	-0.687255346630102	0.260529218636611	-0.687255346630102	0.260529218636611
YDR161W	ACL4	RAS22	-1.18938855948514	0.0747367247319959	-1.18938855948514	0.0747367247319959
YDR161W	ACL4	IRA2	0.265553966873046	0.702197644673104	0.265553966873046	0.702197644673104
YDR161W	ACL4	SSY5	-0.506882244286076	0.418540783030365	-0.506882244286076	0.418540783030365
YDR161W	ACL4	RAS21	0.124468931927133	0.874836415568121	0.124468931927133	0.874836415568121
YDR162C	NBP2	SSY5	-0.316660929952712	0.617027707796405	-0.316660929952712	0.617027707796405
YDR162C	NBP2	RAS22	-0.253414002491059	0.661457879102308	-0.253414002491059	0.661457879102308
YDR162C	NBP2	IRA2	-0.127159027724424	0.893519170299989	-0.127159027724424	0.893519170299989
YDR162C	NBP2	RAS21	-0.0996983082320821	0.888023580558176	-0.0996983082320821	0.888023580558176
YDR162C	NBP2	POP1	-0.412967676664648	0.61399216777281	-0.412967676664648	0.61399216777281
YDR162C	NBP2	SIT4	0.838145599420034	0.135244686361896	0.838145599420034	0.135244686361896
YDR163W	CWC15	RAS22	-0.311744502718703	0.4835952669449	-0.311744502718703	0.4835952669449
YDR163W	CWC15	IRA2	-0.324222313624233	0.341604040096035	-0.324222313624233	0.341604040096035
YDR163W	CWC15	SIT4	-0.526129862940813	0.247907536855395	-0.526129862940813	0.247907536855395
YDR163W	CWC15	POP1	-0.418129927583653	0.252953776710352	-0.418129927583653	0.252953776710352
YDR163W	CWC15	RAS21	-Inf	NA	-5.63427064286484	0.0386363
YDR163W	CWC15	SSY5	-0.153563370298603	0.678472329608722	-0.153563370298603	0.678472329608722
YDR164C	SEC1	IRA2	0.0676023324512281	0.969483354448389	0.0676023324512281	0.969483354448389
YDR164C	SEC1	RAS21	0.308168982279604	0.836636596955029	0.308168982279604	0.836636596955029
YDR164C	SEC1	SSY5	0.366396168501268	0.786985800495093	0.366396168501268	0.786985800495093
YDR164C	SEC1	POP1	-0.669851499837972	0.600732951841966	-0.669851499837972	0.600732951841966
YDR165W	TRM82	SIT4	-2.48753245840266	0.0012293527196642	-2.48753245840266	0.0012293527196642
YDR165W	TRM82	SSY5	-1.22290043105995	0.0449969820940583	-1.22290043105995	0.0449969820940583
YDR165W	TRM82	RAS21	-1.20517357859633	0.0604381207956347	-1.20517357859633	0.0604381207956347
YDR165W	TRM82	POP1	-1.69219703787653	0.0101026779120021	-1.69219703787653	0.0101026779120021
YDR165W	TRM82	RAS22	-2.27047307789403	9.35426072335773e-4	-2.27047307789403	9.35426072335773e-4
YDR165W	TRM82	IRA2	-0.362046699106289	0.588667115281305	-0.362046699106289	0.588667115281305
YDR166C	SEC5	POP1	Inf	NA	8.75726915515424	0.0282451
YDR166C	SEC5	RAS22	Inf	NA	7.64761218920377	0.0462985
YDR166C	SEC5	IRA2	Inf	NA	8.10950841394384	0.0340358
YDR167W	TAF10	SSY5	-0.984829399503311	0.149757769978161	-0.984829399503311	0.149757769978161
YDR167W	TAF10	POP1	-1.12045480368951	0.101857593658985	-1.12045480368951	0.101857593658985
YDR167W	TAF10	RAS22	-0.792431591932305	0.239631013995626	-0.792431591932305	0.239631013995626
YDR167W	TAF10	SIT4	-0.670706426085302	0.346041609911196	-0.670706426085302	0.346041609911196
YDR167W	TAF10	RAS21	-1.1982985350387	0.0915268798882086	-1.1982985350387	0.0915268798882086
YDR167W	TAF10	IRA2	-1.55671918907282	0.0275910316434355	-1.55671918907282	0.0275910316434355
YDR168W	CDC37	POP1	-0.80459286950612	0.0212379227151595	-0.80459286950612	0.0212379227151595
YDR168W	CDC37	RAS22	-0.385877328948186	0.243614460658617	-0.385877328948186	0.243614460658617
YDR168W	CDC37	SIT4	0.26745119008387	0.45850595654197	0.26745119008387	0.45850595654197
YDR168W	CDC37	RAS21	-0.288827757943113	0.426404195222108	-0.288827757943113	0.426404195222108
YDR168W	CDC37	IRA2	-0.877971589886339	0.0128109636075678	-0.877971589886339	0.0128109636075678
YDR168W	CDC37	SSY5	-0.918276224053084	0.00870301920971997	-0.918276224053084	0.00870301920971997
YDR169C	STB3	POP1	0.437757493322703	0.462963067572192	0.437757493322703	0.462963067572192
YDR169C	STB3	IRA2	-0.167950195674272	0.805580782987169	-0.167950195674272	0.805580782987169
YDR169C	STB3	RAS21	0.027750324130018	0.973717427205508	0.027750324130018	0.973717427205508
YDR169C	STB3	SSY5	-0.398055276628186	0.5105074566135	-0.398055276628186	0.5105074566135
YDR169C	STB3	RAS22	-0.0922480697066238	0.890087055894034	-0.0922480697066238	0.890087055894034
YDR169C	STB3	SIT4	0.667227397461206	0.254229537018365	0.667227397461206	0.254229537018365
YDR170C	SEC7	RAS22	-0.581253316379297	0.195877316100375	-0.581253316379297	0.195877316100375
YDR170C	SEC7	POP1	-0.61515669443121	0.179836947175226	-0.61515669443121	0.179836947175226
YDR170C	SEC7	RAS21	-0.564579335189264	0.240542902116592	-0.564579335189264	0.240542902116592
YDR170C	SEC7	SIT4	-0.697879676294866	0.132999808763271	-0.697879676294866	0.132999808763271
YDR170C	SEC7	SSY5	-0.147875022048189	0.777276123908126	-0.147875022048189	0.777276123908126
YDR170C	SEC7	IRA2	-0.342511550811368	0.543624512904614	-0.342511550811368	0.543624512904614
YDR171W	HSP42	POP1	-0.0360991768000499	0.974064483214272	-0.0360991768000499	0.974064483214272
YDR171W	HSP42	RAS22	1.79791582373163	0.0180361840933763	1.79791582373163	0.0180361840933763
YDR171W	HSP42	SSY5	-0.731216428428899	0.343631779018859	-0.731216428428899	0.343631779018859
YDR171W	HSP42	SIT4	0.800258124498308	0.301220212612288	0.800258124498308	0.301220212612288
YDR171W	HSP42	IRA2	-1.01994179600247	0.239779184340655	-1.01994179600247	0.239779184340655
YDR171W	HSP42	RAS21	-0.119056999855475	0.910076226449493	-0.119056999855475	0.910076226449493
YDR172W	SUP35	SSY5	-0.733248578248582	7.47103666919694e-4	-0.733248578248582	7.47103666919694e-4
YDR172W	SUP35	POP1	-0.800294805235074	5.20308084736215e-4	-0.800294805235074	5.20308084736215e-4
YDR172W	SUP35	IRA2	-0.538876097242668	0.00721618845366903	-0.538876097242668	0.00721618845366903
YDR172W	SUP35	SIT4	-0.506191843409404	0.00951238885752375	-0.506191843409404	0.00951238885752375
YDR172W	SUP35	RAS22	-0.877326857006394	1.21888545346783e-4	-0.877326857006394	1.21888545346783e-4
YDR172W	SUP35	RAS21	-0.523396991249242	0.0108671297982344	-0.523396991249242	0.0108671297982344
YDR173C	ARG82	SSY5	-1.25107627630508	0.0205021465893879	-1.25107627630508	0.0205021465893879
YDR173C	ARG82	RAS22	-0.352545343607203	0.501760766100677	-0.352545343607203	0.501760766100677
YDR173C	ARG82	IRA2	-1.00176366832013	0.037065574178047	-1.00176366832013	0.037065574178047
YDR173C	ARG82	RAS21	0.00914498414873188	0.98571908793717	0.00914498414873188	0.98571908793717
YDR173C	ARG82	SIT4	0.815899706180427	0.0810387297700928	0.815899706180427	0.0810387297700928
YDR173C	ARG82	POP1	0.555099594423931	0.403460464424603	0.555099594423931	0.403460464424603
YDR174W	HMO1	POP1	0.0159521672427638	0.98015981528812	0.0159521672427638	0.98015981528812
YDR174W	HMO1	RAS22	-0.556874749706483	0.161154873520423	-0.556874749706483	0.161154873520423
YDR174W	HMO1	IRA2	-0.204326505071785	0.657049871997737	-0.204326505071785	0.657049871997737
YDR174W	HMO1	RAS21	-0.665180273837033	0.1140978288314	-0.665180273837033	0.1140978288314
YDR174W	HMO1	SSY5	-0.386721896333652	0.358919579690526	-0.386721896333652	0.358919579690526
YDR174W	HMO1	SIT4	0.382631491469916	0.368529816825192	0.382631491469916	0.368529816825192
YDR175C	RSM24	SIT4	0.265984599541378	0.770273440210181	0.265984599541378	0.770273440210181
YDR175C	RSM24	POP1	-0.679490141516099	0.381758840315801	-0.679490141516099	0.381758840315801
YDR175C	RSM24	IRA2	-1.37856213960913	0.212940665796835	-1.37856213960913	0.212940665796835
YDR175C	RSM24	RAS22	-0.235139999137505	0.772495829294586	-0.235139999137505	0.772495829294586
YDR175C	RSM24	RAS21	-2.00799606906121	0.0339738446814784	-2.00799606906121	0.0339738446814784
YDR175C	RSM24	SSY5	-0.879103463897471	0.421647681849714	-0.879103463897471	0.421647681849714
YDR176W	NGG1	SIT4	-1.27395721256725	0.833472360351487	-1.27395721256725	0.833472360351487
YDR176W	NGG1	IRA2	-Inf	NA	-10.065839114282	0.0102563
YDR176W	NGG1	RAS21	-Inf	NA	-9.66210911428197	0.0413572
YDR176W	NGG1	POP1	-0.864489356516194	0.880993892530452	-0.864489356516194	0.880993892530452
YDR176W	NGG1	RAS22	-Inf	NA	-10.3079157809486	0.0379217
YDR176W	NGG1	SSY5	-Inf	NA	-9.02336578094864	0.0241224
YDR177W	UBC1	IRA2	-0.311266129165602	0.301043362652612	-0.311266129165602	0.301043362652612
YDR177W	UBC1	RAS21	-0.575712490602842	0.0599096115204938	-0.575712490602842	0.0599096115204938
YDR177W	UBC1	RAS22	-0.234089807138962	0.426616705505176	-0.234089807138962	0.426616705505176
YDR177W	UBC1	SSY5	-0.609964777410177	0.0364486428696606	-0.609964777410177	0.0364486428696606
YDR177W	UBC1	POP1	-0.20502978395299	0.500856935034005	-0.20502978395299	0.500856935034005
YDR177W	UBC1	SIT4	-0.134251301325606	0.691834603644551	-0.134251301325606	0.691834603644551
YDR182W	CDC1	SIT4	Inf	NA	10.1000911408881	0.017862
YDR182W	CDC1	RAS22	Inf	NA	7.33229795708924	0.0137261
YDR182W	CDC1	RAS21	Inf	NA	10.2093892823075	0.0281749
YDR186C	SND1	RAS22	0.294689958275407	0.619025081163006	0.294689958275407	0.619025081163006
YDR186C	SND1	POP1	-0.572152262231824	0.366360154492589	-0.572152262231824	0.366360154492589
YDR186C	SND1	IRA2	0.258291145114637	0.681123169280032	0.258291145114637	0.681123169280032
YDR188W	CCT6	POP1	-0.551333009658508	0.229413881012766	-0.551333009658508	0.229413881012766
YDR188W	CCT6	SSY5	-0.0254297193974107	0.957625563629298	-0.0254297193974107	0.957625563629298
YDR188W	CCT6	RAS21	0.027722343574819	0.96473599915283	0.027722343574819	0.96473599915283
YDR188W	CCT6	RAS22	-0.675234543825066	0.126589333341202	-0.675234543825066	0.126589333341202
YDR188W	CCT6	IRA2	0.606376108946453	0.196907989330079	0.606376108946453	0.196907989330079
YDR188W	CCT6	SIT4	-0.228861289497652	0.668004119313563	-0.228861289497652	0.668004119313563
YDR189W	SLY1	SIT4	-0.917194375527868	0.0129839822556387	-0.917194375527868	0.0129839822556387
YDR189W	SLY1	SSY5	-1.15793561973302	0.00289537110995779	-1.15793561973302	0.00289537110995779
YDR189W	SLY1	IRA2	-0.667773834751435	0.0667850156474631	-0.667773834751435	0.0667850156474631
YDR189W	SLY1	RAS21	-0.687837970457518	0.0675687643697292	-0.687837970457518	0.0675687643697292
YDR189W	SLY1	RAS22	-0.643367187142873	0.0649980428115257	-0.643367187142873	0.0649980428115257
YDR189W	SLY1	POP1	-0.42218075354781	0.242568942570795	-0.42218075354781	0.242568942570795
YDR190C	RVB1	POP1	-0.23788314245121	0.208837943703507	-0.23788314245121	0.208837943703507
YDR190C	RVB1	RAS21	-0.427728405933263	0.034536351683343	-0.427728405933263	0.034536351683343
YDR190C	RVB1	RAS22	-0.460682411080802	0.0156625859106336	-0.460682411080802	0.0156625859106336
YDR190C	RVB1	IRA2	-0.457165631322749	0.0197509109155876	-0.457165631322749	0.0197509109155876
YDR190C	RVB1	SSY5	-0.689017441478889	0.00123272398718598	-0.689017441478889	0.00123272398718598
YDR190C	RVB1	SIT4	-0.231612337786795	0.228152372678395	-0.231612337786795	0.228152372678395
YDR191W	HST4	IRA2	0.751687596794417	0.289668677880597	0.751687596794417	0.289668677880597
YDR191W	HST4	SIT4	-0.231938337275526	0.701864617159008	-0.231938337275526	0.701864617159008
YDR192C	NUP42	IRA2	0.501837156360765	0.684065268090178	0.501837156360765	0.684065268090178
YDR192C	NUP42	SIT4	-Inf	NA	-5.05053432792377	0.0480074
YDR192C	NUP42	POP1	0.192215047765355	0.889776899465781	0.192215047765355	0.889776899465781
YDR192C	NUP42	SSY5	-0.367915141374197	0.764579877276604	-0.367915141374197	0.764579877276604
YDR192C	NUP42	RAS21	0.838796557105231	0.523241753503515	0.838796557105231	0.523241753503515
YDR192C	NUP42	RAS22	0.987674974494617	0.365934424857554	0.987674974494617	0.365934424857554
YDR194C	MSS116	SIT4	0.201299385617735	0.72529976743691	0.201299385617735	0.72529976743691
YDR194C	MSS116	SSY5	-0.570941519545774	0.249386610028205	-0.570941519545774	0.249386610028205
YDR194C	MSS116	RAS21	-1.21232213310893	0.0203651041217148	-1.21232213310893	0.0203651041217148
YDR194C	MSS116	POP1	-0.853094762988768	0.0781536626377092	-0.853094762988768	0.0781536626377092
YDR194C	MSS116	RAS22	-0.686046336713834	0.145728309053676	-0.686046336713834	0.145728309053676
YDR194C	MSS116	IRA2	-1.01135738041979	0.0408851687984071	-1.01135738041979	0.0408851687984071
YDR195W	REF2	SIT4	0.113405160995148	0.897499863094557	0.113405160995148	0.897499863094557
YDR195W	REF2	POP1	-0.0557751822224873	0.957419055579378	-0.0557751822224873	0.957419055579378
YDR195W	REF2	RAS22	0.281217851154424	0.691258593193752	0.281217851154424	0.691258593193752
YDR195W	REF2	IRA2	0.317981185164424	0.708178744435492	0.317981185164424	0.708178744435492
YDR195W	REF2	SSY5	0.474345151406749	0.543082245239049	0.474345151406749	0.543082245239049
YDR195W	REF2	RAS21	0.168773697873463	0.890703181170006	0.168773697873463	0.890703181170006
YDR201W	SPC19	RAS21	-0.707649092367054	0.400332106812775	-0.707649092367054	0.400332106812775
YDR201W	SPC19	RAS22	0.54422135774189	0.444851735834643	0.54422135774189	0.444851735834643
YDR201W	SPC19	SSY5	-0.78358086497681	0.274955521415107	-0.78358086497681	0.274955521415107
YDR201W	SPC19	SIT4	-0.323823450066164	0.689148962333335	-0.323823450066164	0.689148962333335
YDR201W	SPC19	IRA2	-0.917280956236845	0.378025653938587	-0.917280956236845	0.378025653938587
YDR201W	SPC19	POP1	-0.646828510208938	0.426599599145466	-0.646828510208938	0.426599599145466
YDR204W	COQ4	SSY5	-Inf	NA	-5.67677291321541	0.0400509
YDR204W	COQ4	RAS21	0.0613337262001612	0.944256138271942	0.0613337262001612	0.944256138271942
YDR204W	COQ4	POP1	-0.494758764968622	0.467412593146281	-0.494758764968622	0.467412593146281
YDR204W	COQ4	RAS22	-0.119933599852524	0.859556918702816	-0.119933599852524	0.859556918702816
YDR204W	COQ4	SIT4	-1.40704236827619	0.0529984699978272	-1.40704236827619	0.0529984699978272
YDR204W	COQ4	IRA2	0.654935995284124	0.298666114035415	0.654935995284124	0.298666114035415
YDR207C	UME6	RAS21	Inf	NA	9.66775183228031	0.0297454
YDR211W	GCD6	SIT4	-0.396145459843213	0.537161087092285	-0.396145459843213	0.537161087092285
YDR211W	GCD6	SSY5	-0.767614425451476	0.189126142921942	-0.767614425451476	0.189126142921942
YDR211W	GCD6	IRA2	-0.70060776934802	0.242910792509608	-0.70060776934802	0.242910792509608
YDR211W	GCD6	RAS21	-1.19406306309592	0.0522629662220101	-1.19406306309592	0.0522629662220101
YDR211W	GCD6	RAS22	-1.6197531907141	0.00669799328514287	-1.6197531907141	0.00669799328514287
YDR211W	GCD6	POP1	-1.47708666535895	0.0156382940507129	-1.47708666535895	0.0156382940507129
YDR212W	TCP1	SSY5	0.0647370789653555	0.843030602290186	0.0647370789653555	0.843030602290186
YDR212W	TCP1	IRA2	0.023126593673316	0.955044286275868	0.023126593673316	0.955044286275868
YDR212W	TCP1	POP1	-0.567000015314655	0.0462214220169161	-0.567000015314655	0.0462214220169161
YDR212W	TCP1	RAS22	-1.5550696140755	2.42763382123844e-5	-1.5550696140755	2.42763382123844e-5
YDR212W	TCP1	RAS21	-0.378074908127358	0.195630106185055	-0.378074908127358	0.195630106185055
YDR212W	TCP1	SIT4	-0.954690124978262	0.00191773986542219	-0.954690124978262	0.00191773986542219
YDR214W	AHA1	IRA2	0.0514739248253664	0.927367934713135	0.0514739248253664	0.927367934713135
YDR214W	AHA1	SIT4	-0.602486676017847	0.160108050721128	-0.602486676017847	0.160108050721128
YDR214W	AHA1	RAS21	-0.369644358887201	0.420584823697424	-0.369644358887201	0.420584823697424
YDR214W	AHA1	RAS22	-1.37329788731683	0.00246720768598033	-1.37329788731683	0.00246720768598033
YDR214W	AHA1	POP1	-0.998394364771486	0.0236183324001553	-0.998394364771486	0.0236183324001553
YDR214W	AHA1	SSY5	0.130675805353563	0.788696205409552	0.130675805353563	0.788696205409552
YDR216W	ADR1	IRA2	-Inf	NA	-10.6481370403644	0.0275882
YDR216W	ADR1	SSY5	-Inf	NA	-9.60566370703109	0.0264147
YDR216W	ADR1	RAS21	0.64657697740573	0.179771569676465	0.64657697740573	0.179771569676465
YDR216W	ADR1	SIT4	1.00801846817326	0.0310482106493351	1.00801846817326	0.0310482106493351
YDR216W	ADR1	POP1	-Inf	NA	-9.26591704036443	0.026812
YDR216W	ADR1	RAS22	-0.22678965270012	0.701184920488779	-0.22678965270012	0.701184920488779
YDR221W	GTB1	SIT4	-0.77582875141564	0.354192319526777	-0.77582875141564	0.354192319526777
YDR221W	GTB1	IRA2	-0.930867441826257	0.260475127901618	-0.930867441826257	0.260475127901618
YDR221W	GTB1	RAS22	-0.0536098284636016	0.959008538951034	-0.0536098284636016	0.959008538951034
YDR221W	GTB1	RAS21	0.125277576355794	0.912965101310545	0.125277576355794	0.912965101310545
YDR221W	GTB1	SSY5	-0.390051718092722	0.649449258784789	-0.390051718092722	0.649449258784789
YDR221W	GTB1	POP1	-0.569722204532647	0.499189360310802	-0.569722204532647	0.499189360310802
YDR226W	ADK1	RAS21	0.0945392453181929	0.806649255755048	0.0945392453181929	0.806649255755048
YDR226W	ADK1	IRA2	-0.426926239598835	0.183076570356059	-0.426926239598835	0.183076570356059
YDR226W	ADK1	POP1	-0.132976743426918	0.702460769743174	-0.132976743426918	0.702460769743174
YDR226W	ADK1	SIT4	0.555129637407654	0.0760553450093785	0.555129637407654	0.0760553450093785
YDR226W	ADK1	RAS22	-0.156395113405445	0.637787315388842	-0.156395113405445	0.637787315388842
YDR226W	ADK1	SSY5	0.220922292888274	0.50181841638671	0.220922292888274	0.50181841638671
YDR227W	SIR4	IRA2	0.580351086844861	0.327312883128108	0.580351086844861	0.327312883128108
YDR227W	SIR4	RAS22	0.179076091421137	0.764993929903656	0.179076091421137	0.764993929903656
YDR227W	SIR4	SIT4	0.759159144467542	0.197400911158188	0.759159144467542	0.197400911158188
YDR229W	IVY1	RAS21	-0.840439508160899	0.243476040862995	-0.840439508160899	0.243476040862995
YDR229W	IVY1	IRA2	0.454446687501034	0.543249537548056	0.454446687501034	0.543249537548056
YDR229W	IVY1	POP1	0.293405919713541	0.698196376668123	0.293405919713541	0.698196376668123
YDR229W	IVY1	SIT4	0.828848340538949	0.184906978962077	0.828848340538949	0.184906978962077
YDR229W	IVY1	SSY5	-0.536770319835388	0.552472748105295	-0.536770319835388	0.552472748105295
YDR229W	IVY1	RAS22	-0.0620094341451344	0.933395599864784	-0.0620094341451344	0.933395599864784
YDR231C	COX20	IRA2	-0.540695303736641	0.242910792509608	-0.540695303736641	0.242910792509608
YDR231C	COX20	SIT4	0.597115798308957	0.296766981806765	0.597115798308957	0.296766981806765
YDR231C	COX20	SSY5	-Inf	NA	-11.8316759010897	0.0358458
YDR231C	COX20	RAS22	-Inf	NA	-13.1162259010897	0.0300438
YDR231C	COX20	POP1	-0.473412245702601	0.240429671789443	-0.473412245702601	0.240429671789443
YDR231C	COX20	RAS21	-Inf	NA	-12.4704192344231	0.0124102
YDR232W	HEM1	POP1	-0.603090291516393	0.113320705845074	-0.603090291516393	0.113320705845074
YDR232W	HEM1	IRA2	-0.159514332754141	0.720655916860539	-0.159514332754141	0.720655916860539
YDR232W	HEM1	SIT4	0.596739072811352	0.119925664957437	0.596739072811352	0.119925664957437
YDR232W	HEM1	RAS21	-0.452090921264625	0.256545388720632	-0.452090921264625	0.256545388720632
YDR232W	HEM1	SSY5	-0.326101723702135	0.410353369215988	-0.326101723702135	0.410353369215988
YDR232W	HEM1	RAS22	-0.451473401858391	0.227232310126673	-0.451473401858391	0.227232310126673
YDR233C	RTN1	SSY5	0.492492842999403	0.0295499064016187	0.492492842999403	0.0295499064016187
YDR233C	RTN1	IRA2	-0.245199937760688	0.290622600838834	-0.245199937760688	0.290622600838834
YDR233C	RTN1	POP1	-0.369897318366115	0.0993613558458235	-0.369897318366115	0.0993613558458235
YDR233C	RTN1	SIT4	-0.36362022160691	0.106902868263334	-0.36362022160691	0.106902868263334
YDR233C	RTN1	RAS22	-0.755267116423535	0.00179147191419742	-0.755267116423535	0.00179147191419742
YDR233C	RTN1	RAS21	-0.207635876125927	0.386925355509843	-0.207635876125927	0.386925355509843
YDR234W	LYS4	SSY5	0.29558379392328	0.350893179345558	0.29558379392328	0.350893179345558
YDR234W	LYS4	POP1	0.436430093948613	0.15231321558527	0.436430093948613	0.15231321558527
YDR234W	LYS4	IRA2	0.310933121119465	0.330829012737842	0.310933121119465	0.330829012737842
YDR234W	LYS4	RAS22	-0.599731457376583	0.0459620885516273	-0.599731457376583	0.0459620885516273
YDR234W	LYS4	SIT4	1.0443034726309	0.00191060186864414	1.0443034726309	0.00191060186864414
YDR234W	LYS4	RAS21	0.189714261961031	0.579249641028748	0.189714261961031	0.579249641028748
YDR235W	PRP42	RAS21	-0.210621593413829	0.823051230797679	-0.210621593413829	0.823051230797679
YDR235W	PRP42	IRA2	0.473155938095744	0.580096326129986	0.473155938095744	0.580096326129986
YDR235W	PRP42	SSY5	-0.0571518987472376	0.944465580135754	-0.0571518987472376	0.944465580135754
YDR235W	PRP42	SIT4	-Inf	NA	-7.61707214252674	0.0485467
YDR235W	PRP42	POP1	0.11685434639852	0.923265928205531	0.11685434639852	0.923265928205531
YDR235W	PRP42	RAS22	-Inf	NA	-9.6011788091934	0.0335212
YDR236C	FMN1	RAS21	-0.144021210009579	0.850831181949789	-0.144021210009579	0.850831181949789
YDR236C	FMN1	RAS22	-0.501339358422322	0.401099511230241	-0.501339358422322	0.401099511230241
YDR236C	FMN1	SSY5	-0.623801076473242	0.364488656793878	-0.623801076473242	0.364488656793878
YDR236C	FMN1	SIT4	0.182031384204118	0.806789332196411	0.182031384204118	0.806789332196411
YDR236C	FMN1	IRA2	-0.0113452832009182	0.989155744844009	-0.0113452832009182	0.989155744844009
YDR236C	FMN1	POP1	-0.167490380640358	0.832215992445954	-0.167490380640358	0.832215992445954
YDR237W	MRPL7	RAS21	-0.815048536474824	0.446645127207646	-0.815048536474824	0.446645127207646
YDR237W	MRPL7	RAS22	-0.0604297576716882	0.951559978037258	-0.0604297576716882	0.951559978037258
YDR237W	MRPL7	POP1	-0.652653682436688	0.437810444108507	-0.652653682436688	0.437810444108507
YDR237W	MRPL7	SIT4	0.443927070249883	0.620077404686756	0.443927070249883	0.620077404686756
YDR237W	MRPL7	IRA2	-0.570889494339854	0.592101997547384	-0.570889494339854	0.592101997547384
YDR237W	MRPL7	SSY5	-0.530076914636654	0.602080930288486	-0.530076914636654	0.602080930288486
YDR238C	SEC26	RAS22	-0.656955888931608	0.0792088604845473	-0.656955888931608	0.0792088604845473
YDR238C	SEC26	IRA2	0.10386559049132	0.826156115253759	0.10386559049132	0.826156115253759
YDR238C	SEC26	POP1	-0.44053388727343	0.257230997015605	-0.44053388727343	0.257230997015605
